Unnamed: 0,Well,Site,GT_label,GT_Cell_id,Unique_ID,GT_x,GT_y,GT_colorR,GT_colorG,GT_colorB,GT_Shape,GT_dist_toInit_state,GT_initial_state,PositionOnRegressionPlaneX,PositionOnRegressionPlaneY,CP_ImagerNumber,CP_ObjectNumber,CP_x,CP_y,VAE_x_coord,VAE_y_coord,VAE_z_coord
6526,D04,2,5,33,CellProcess_5_D04_02_id33.tiff,730,511,0.49012,0.08997899999999999,0.599859,0.149965,0.6002189904547092,red,0.910021,0.49012,46,20,731.0,509.0,-0.21320334,1.2823932,-2.7973847
6527,D04,2,5,35,CellProcess_5_D04_02_id35.tiff,515,291,0.021178,0.879991,0.14118699999999998,0.464703,0.14127181006592127,green,0.120009,0.021178,46,10,516.0,289.0,1.79633,-2.2963755,1.4900236
6528,D04,2,5,36,CellProcess_5_D04_02_id36.tiff,612,367,0.760993,0.042178,0.281185,0.070296,0.28135357724721965,red,0.957822,0.760993,46,14,611.0,366.0,-2.5317194,-0.8684083,-2.1809533
6529,D04,2,5,38,CellProcess_5_D04_02_id38.tiff,769,135,0.379773,0.109452,0.729679,0.18242,0.7301169292179611,red,0.890548,0.379773,46,4,772.0,134.0,0.43416223,0.62303317,-2.0302513
6500,D04,2,5,5,CellProcess_5_D04_02_id5.tiff,579,628,0.0266,0.849266,0.177334,0.455667,0.17744055829475913,green,0.15073399999999998,0.0266,46,25,569.0,621.0,1.5404564,-2.1099813,0.99207073
6501,D04,2,5,6,CellProcess_5_D04_02_id6.tiff,48,772,0.003037,0.982792,0.020244,0.494939,0.020256919255005296,green,0.017208,0.003037,46,30,38.0,775.0,3.7030256,-1.7288994,3.7255793
6503,D04,2,5,8,CellProcess_5_D04_02_id8.tiff,557,217,0.221147,0.137445,0.916297,0.229074,0.916847826816984,red,0.862555,0.221147,46,7,551.0,213.0,2.3415914,0.76357806,-2.5003197
6504,D04,2,5,9,CellProcess_5_D04_02_id9.tiff,638,240,0.41065,0.104003,0.693353,0.17333800000000002,0.6937692145488668,red,0.8959969999999999,0.41065,46,8,637.0,235.0,0.44011092,0.9247178,-2.6725192
6541,D04,3,5,11,CellProcess_5_D04_03_id11.tiff,204,263,0.103977,0.410798,0.693179,0.326705,0.693595016070074,green,0.589202,0.103977,70,9,201.0,260.0,2.9752202,-0.7980617,-0.7088458
6544,D04,3,5,15,CellProcess_5_D04_03_id15.tiff,214,762,0.86524,0.023781,0.15854100000000002,0.039635,0.15863632273336514,red,0.976219,0.86524,70,32,213.0,761.0,-3.1094577,-2.2201285,-2.05826
6545,D04,3,5,17,CellProcess_5_D04_03_id17.tiff,90,443,0.001138,0.993552,0.007585,0.498104,0.007590460317646589,green,0.006448000000000001,0.001138,70,17,92.0,435.0,1.8978258,-3.7409503,1.3569404
6547,D04,3,5,19,CellProcess_5_D04_03_id19.tiff,290,729,0.416876,0.102904,0.686028,0.171507,0.686440051950686,red,0.8970959999999999,0.416876,70,30,290.0,731.0,-0.1854091,0.17344446,-1.9374088
6533,D04,3,5,2,CellProcess_5_D04_03_id2.tiff,675,488,0.236165,0.134794,0.8986299999999999,0.224657,0.8991688301572776,red,0.8652059999999999,0.236165,70,18,669.0,487.0,1.1834854,0.102725096,-2.013535
6548,D04,3,5,20,CellProcess_5_D04_03_id20.tiff,166,519,0.131686,0.253781,0.8779049999999999,0.280524,0.8784318241952523,green,0.746219,0.131686,70,22,165.0,523.0,-0.03566871,-1.5547532,-1.2088435
6554,D04,3,5,26,CellProcess_5_D04_03_id26.tiff,864,664,0.112167,0.364386,0.747781,0.313055,0.7482300789870165,green,0.635614,0.112167,70,27,858.0,666.0,2.346184,-1.1264429,-1.2732959
6555,D04,3,5,27,CellProcess_5_D04_03_id27.tiff,119,698,0.058619,0.6678229999999999,0.390796,0.402301,0.3910309944359565,green,0.332177,0.058619,70,29,116.0,697.0,2.368295,-1.2084525,-0.4081451
6556,D04,3,5,28,CellProcess_5_D04_03_id28.tiff,410,630,0.051735,0.706836,0.344899,0.413775,0.34510592261402984,green,0.293164,0.051735,70,25,419.0,632.0,1.4601835,-1.267122,0.9315067
6534,D04,3,5,3,CellProcess_5_D04_03_id3.tiff,541,829,0.919216,0.014256,0.09504,0.02376,0.0950970582349409,red,0.985744,0.919216,70,33,540.0,828.0,-3.1487305,-3.2798254,-0.5661445
6558,D04,3,5,30,CellProcess_5_D04_03_id30.tiff,679,389,0.153826,0.149325,0.995499,0.248875,0.9960965169706052,red,0.850675,0.153826,70,15,679.0,386.0,2.3975987,0.0655275,-2.4429014
6559,D04,3,5,31,CellProcess_5_D04_03_id31.tiff,613,148,0.57088,0.075727,0.504847,0.126212,0.5051501370621074,red,0.924273,0.57088,70,4,610.0,147.0,-1.0363203,0.989585,-2.6210861
6560,D04,3,5,32,CellProcess_5_D04_03_id32.tiff,345,263,0.06930499999999999,0.607271,0.462035,0.384491,0.46231148084826,green,0.392729,0.06930499999999999,70,10,350.0,263.0,0.95528185,-1.7796082,0.12339503
6561,D04,3,5,34,CellProcess_5_D04_03_id34.tiff,672,179,0.063747,0.6387689999999999,0.424978,0.393755,0.4252328578356975,green,0.361231,0.063747,70,6,668.0,189.0,-0.8615035,-2.3616748,1.2111942
6562,D04,3,5,35,CellProcess_5_D04_03_id35.tiff,272,256,0.14837999999999998,0.159178,0.989203,0.25269899999999995,0.9897961595750214,green,0.840822,0.14837999999999998,70,8,275.0,262.0,1.0704573,-0.94582844,-2.0988753
6564,D04,3,5,37,CellProcess_5_D04_03_id37.tiff,487,672,0.412243,0.103722,0.691479,0.17287,0.6918939954577066,red,0.896278,0.412243,70,28,489.0,671.0,0.41472992,1.1562794,-3.0772204
6565,D04,3,5,38,CellProcess_5_D04_03_id38.tiff,254,560,0.438109,0.099157,0.661049,0.165262,0.661445054952489,red,0.900843,0.438109,70,23,258.0,561.0,-0.0077481493,-0.018867612,-1.5674044
6535,D04,3,5,4,CellProcess_5_D04_03_id4.tiff,297,502,0.139627,0.20878,0.930847,0.267288,0.9314058905141764,green,0.79122,0.139627,70,20,295.0,504.0,0.7581818,-0.9352287,-1.5968955
6536,D04,3,5,6,CellProcess_5_D04_03_id6.tiff,228,876,0.057791,0.672517,0.385274,0.403681,0.3855053971980737,green,0.327483,0.057791,70,35,219.0,883.0,1.978772,-1.3507348,1.4597106
6537,D04,3,5,7,CellProcess_5_D04_03_id7.tiff,581,492,0.922969,0.013594,0.090624,0.022656,0.09067917260485532,red,0.986406,0.922969,70,19,580.0,492.0,-2.8688917,-3.4589121,-0.42115214
6538,D04,3,5,8,CellProcess_5_D04_03_id8.tiff,307,85,0.358297,0.113242,0.754944,0.188736,0.7553980039030874,red,0.886758,0.358297,70,2,310.0,83.0,0.6503842,1.0475725,-2.744875
6539,D04,3,5,9,CellProcess_5_D04_03_id9.tiff,814,284,0.501092,0.088043,0.586951,0.146738,0.5873030529729113,red,0.911957,0.501092,70,11,812.0,285.0,-0.71601915,0.25493097,-2.0554523
6568,D04,4,5,1,CellProcess_5_D04_04_id1.tiff,806,37,0.145846,0.173537,0.972309,0.256923,0.9728930646979926,green,0.826463,0.145846,94,2,805.0,33.0,2.881279,0.043923363,-2.394496
6576,D04,4,5,10,CellProcess_5_D04_04_id10.tiff,434,506,0.528203,0.083258,0.555055,0.138764,0.5553884679802185,red,0.916742,0.528203,94,21,433.0,505.0,-0.7110229,0.7519097,-2.5224605
6577,D04,4,5,11,CellProcess_5_D04_04_id11.tiff,550,645,0.63059,0.06519,0.4346,0.10865,0.4348609165499299,red,0.93481,0.63059,94,25,550.0,645.0,-1.4847261,-0.26298887,-1.9438066
6578,D04,4,5,12,CellProcess_5_D04_04_id12.tiff,274,819,0.10973,0.378198,0.731532,0.317117,0.7319709946773927,green,0.6218020000000001,0.10973,94,33,273.0,813.0,1.6850418,-0.93671155,-1.0063307
6581,D04,4,5,15,CellProcess_5_D04_04_id15.tiff,824,913,0.558876,0.07784500000000001,0.518969,0.129742,0.5192808973977115,red,0.922155,0.558876,94,38,826.0,910.0,-0.42123547,1.807304,-3.000262
6583,D04,4,5,17,CellProcess_5_D04_04_id17.tiff,154,760,0.132554,0.248859,0.8836950000000001,0.27907600000000005,0.8842257703616093,green,0.751141,0.132554,94,32,149.0,757.0,2.3442867,-0.42288464,-1.9333067
6584,D04,4,5,18,CellProcess_5_D04_04_id18.tiff,39,32,0.690968,0.054535,0.363567,0.090892,0.3637853181707743,red,0.945465,0.690968,94,1,38.0,30.0,-2.0236723,0.27417615,-2.9792268
6569,D04,4,5,2,CellProcess_5_D04_04_id2.tiff,812,586,0.079097,0.5517850000000001,0.527312,0.368172,0.5276283891140736,green,0.448215,0.079097,94,24,804.0,581.0,2.7153196,-0.69745487,-0.43539503
6588,D04,4,5,22,CellProcess_5_D04_04_id22.tiff,382,378,0.115976,0.342801,0.773176,0.306706,0.7736394185505319,green,0.657199,0.115976,94,14,384.0,369.0,3.5217626,-0.38801634,-1.0525519
6589,D04,4,5,23,CellProcess_5_D04_04_id23.tiff,579,172,0.5404399999999999,0.081099,0.540658,0.135165,0.5409834491299182,red,0.918901,0.5404399999999999,94,8,574.0,174.0,-0.8397069,0.4049266,-2.5646076
6590,D04,4,5,24,CellProcess_5_D04_04_id24.tiff,674,505,0.115769,0.343976,0.771792,0.307052,0.7722563068042195,green,0.6560239999999999,0.115769,94,20,672.0,507.0,2.2183735,-0.4552766,-1.3518881
6591,D04,4,5,25,CellProcess_5_D04_04_id25.tiff,912,863,0.8183590000000001,0.032054,0.213695,0.053424,0.2138235290170025,red,0.967946,0.8183590000000001,94,36,912.0,863.0,-2.5044258,-1.8223914,-1.4093235
6593,D04,4,5,28,CellProcess_5_D04_04_id28.tiff,835,94,0.077065,0.563301,0.513764,0.371559,0.5140720674017955,green,0.436699,0.077065,94,6,824.0,85.0,2.3074477,-1.836984,-0.49657717
6595,D04,4,5,30,CellProcess_5_D04_04_id30.tiff,736,94,0.127047,0.280064,0.846983,0.288254,0.8474919179697892,green,0.719936,0.127047,94,5,733.0,90.0,2.033435,-0.8186171,-1.5838678
6596,D04,4,5,31,CellProcess_5_D04_04_id31.tiff,388,102,0.065445,0.629146,0.436299,0.390925,0.43656079553777183,green,0.370854,0.065445,94,7,389.0,103.0,2.4288087,-1.4848684,-0.7411942
6598,D04,4,5,33,CellProcess_5_D04_04_id33.tiff,187,440,0.796955,0.035832,0.238877,0.059719000000000015,0.23901998917547704,red,0.964168,0.796955,94,17,187.0,439.0,-2.628292,-1.3056976,-1.7592999
6599,D04,4,5,34,CellProcess_5_D04_04_id34.tiff,728,294,0.940476,0.010504,0.07002799999999999,0.017506999999999998,0.0700702300580125,red,0.989496,0.940476,94,10,727.0,294.0,-2.6440036,-3.6630907,-1.3272561
6600,D04,4,5,35,CellProcess_5_D04_04_id35.tiff,393,857,0.912234,0.015488,0.103254,0.025813,0.10331608360998476,red,0.984512,0.912234,94,35,393.0,857.0,-2.6532285,-3.3919084,-1.4776415
6602,D04,4,5,37,CellProcess_5_D04_04_id37.tiff,855,712,0.553212,0.078845,0.525633,0.131408,0.5259485221334185,red,0.921155,0.553212,94,30,857.0,711.0,-0.86937076,1.2264186,-2.4175572
6603,D04,4,5,38,CellProcess_5_D04_04_id38.tiff,83,885,0.121501,0.311492,0.81001,0.297498,0.8104956262349375,green,0.688508,0.121501,94,37,80.0,888.0,0.45671314,-1.810406,-1.0209563
6604,D04,4,5,39,CellProcess_5_D04_04_id39.tiff,442,411,0.122685,0.304786,0.8178979999999999,0.295525,0.8183898929962251,green,0.695214,0.122685,94,16,444.0,418.0,1.5571829,-0.5644486,-1.3349662
6605,D04,4,5,40,CellProcess_5_D04_04_id40.tiff,571,255,0.639964,0.063536,0.423572,0.105893,0.4238261077452691,red,0.936464,0.639964,94,9,570.0,255.0,-1.7001904,0.61902815,-2.74983
6571,D04,4,5,5,CellProcess_5_D04_04_id5.tiff,151,520,0.27681999999999995,0.12762,0.8508,0.2127,0.8513107864718831,red,0.8723799999999999,0.27681999999999995,94,22,155.0,514.0,0.6290033,-0.24165489,-2.6469853
6572,D04,4,5,6,CellProcess_5_D04_04_id6.tiff,383,667,0.835161,0.029089,0.193928,0.048482,0.1940446146884619,red,0.970911,0.835161,94,26,382.0,667.0,-2.8777647,-1.9302794,-1.8359574
6573,D04,4,5,7,CellProcess_5_D04_04_id7.tiff,202,54,0.02646,0.8500620000000001,0.176398,0.455901,0.17650362029344108,green,0.14993800000000002,0.02646,94,3,200.0,65.0,1.789343,-3.1294062,0.47643515
6575,D04,4,5,9,CellProcess_5_D04_04_id9.tiff,475,68,0.45151,0.096792,0.645282,0.161321,0.6456696836895338,red,0.903208,0.45151,94,4,474.0,69.0,-0.621296,-0.052582517,-2.0450761
6606,D04,5,5,1,CellProcess_5_D04_05_id1.tiff,269,719,0.046536,0.736294,0.310242,0.42244,0.3104285390028577,green,0.263706,0.046536,118,26,270.0,714.0,1.07391,-1.4515946,1.0309935
6614,D04,5,5,10,CellProcess_5_D04_05_id10.tiff,203,499,0.6859029999999999,0.055429,0.369526,0.092382,0.3697477546931088,red,0.944571,0.6859029999999999,118,19,201.0,500.0,-1.7697678,-0.18430592,-2.2302454
6615,D04,5,5,11,CellProcess_5_D04_05_id11.tiff,207,56,0.389075,0.10781,0.718735,0.17968399999999998,0.7191667349403712,red,0.8921899999999999,0.389075,118,2,206.0,54.0,0.60209924,1.6322961,-2.9531908
6616,D04,5,5,12,CellProcess_5_D04_05_id12.tiff,860,526,0.586044,0.073051,0.487007,0.121752,0.4872994266358519,red,0.926949,0.586044,118,21,860.0,527.0,-1.0947496,0.24823187,-1.9688568
6618,D04,5,5,14,CellProcess_5_D04_05_id14.tiff,731,799,0.049214,0.721122,0.328092,0.417977,0.32828878535185785,green,0.278878,0.049214,118,31,725.0,800.0,2.271208,-0.7769983,1.3373724
6619,D04,5,5,15,CellProcess_5_D04_05_id15.tiff,833,356,0.7975800000000001,0.035721,0.238142,0.05953500000000001,0.23828411140652625,red,0.964279,0.7975800000000001,118,16,833.0,356.0,-3.2382674,-0.9215522,-2.0600455
6620,D04,5,5,17,CellProcess_5_D04_05_id17.tiff,518,904,0.071243,0.596292,0.474951,0.381262,0.4752358126287492,green,0.403708,0.071243,118,36,518.0,899.0,1.4329337,-1.3625923,0.27758607
6622,D04,5,5,19,CellProcess_5_D04_05_id19.tiff,134,31,0.979711,0.00358,0.023869,0.005967,0.023883659059119045,red,0.99642,0.979711,118,1,133.0,30.0,-2.7122202,-4.603898,-0.60906345
6607,D04,5,5,2,CellProcess_5_D04_05_id2.tiff,875,704,0.122195,0.30756,0.8146359999999999,0.296341,0.8151243094850888,green,0.6924399999999999,0.122195,118,25,871.0,704.0,0.85434425,-1.2418423,-1.2938502
6623,D04,5,5,20,CellProcess_5_D04_05_id20.tiff,57,204,0.1227,0.3047,0.818,0.2955,0.818491094656794,green,0.6953,0.1227,118,9,64.0,207.0,0.83677316,-1.1290091,-1.1248214
6624,D04,5,5,21,CellProcess_5_D04_05_id21.tiff,878,787,0.359304,0.113064,0.75376,0.18844,0.7542125275165098,red,0.8869360000000001,0.359304,118,29,880.0,790.0,0.3480418,0.6027469,-2.369517
6626,D04,5,5,23,CellProcess_5_D04_05_id23.tiff,40,74,0.060456,0.657417,0.403039,0.39924,0.4032808275569871,green,0.342583,0.060456,118,3,35.0,70.0,2.6850803,-1.4376621,-0.0034106895
6627,D04,5,5,24,CellProcess_5_D04_05_id24.tiff,536,837,0.93268,0.01188,0.079201,0.0198,0.0792475485291175,red,0.98812,0.93268,118,32,535.0,836.0,-3.0612195,-3.4787154,-0.79941624
6628,D04,5,5,27,CellProcess_5_D04_05_id27.tiff,112,783,0.7824439999999999,0.038392,0.255948,0.063987,0.2561018490290214,red,0.961608,0.7824439999999999,118,28,111.0,782.0,-2.4313946,-0.14027362,-2.8153317
6630,D04,5,5,29,CellProcess_5_D04_05_id29.tiff,662,91,0.8207959999999999,0.031624,0.210828,0.052707,0.2109547607760998,red,0.968376,0.8207959999999999,118,5,661.0,91.0,-3.2521904,-1.3303736,-1.931595
6608,D04,5,5,3,CellProcess_5_D04_05_id3.tiff,40,682,0.1886,0.143188,0.954588,0.238647,0.9551612846903148,red,0.8568120000000001,0.1886,118,24,36.0,680.0,1.809982,0.08945206,-2.0480852
6631,D04,5,5,30,CellProcess_5_D04_05_id30.tiff,121,164,0.5751350000000001,0.074976,0.499841,0.12496,0.5001412256750427,red,0.925024,0.5751350000000001,118,7,123.0,163.0,-1.0088896,-0.56633437,-1.492919
6632,D04,5,5,31,CellProcess_5_D04_05_id31.tiff,362,504,0.009741,0.944799,0.064942,0.483765,0.06498127064282877,green,0.055201,0.009741,118,20,357.0,509.0,0.8771616,-2.853537,2.8380346
6633,D04,5,5,32,CellProcess_5_D04_05_id32.tiff,880,181,0.8005220000000001,0.035202,0.234679,0.058670000000000014,0.2348208925355212,red,0.964798,0.8005220000000001,118,8,878.0,181.0,-3.0549574,-1.1097263,-2.2816343
6635,D04,5,5,34,CellProcess_5_D04_05_id34.tiff,766,745,0.06418099999999999,0.636308,0.427874,0.393032,0.42812983091869067,green,0.363692,0.06418099999999999,118,27,764.0,738.0,2.1744072,-1.2352829,0.13432011
6636,D04,5,5,35,CellProcess_5_D04_05_id35.tiff,812,128,0.121566,0.311125,0.810442,0.29739,0.8109276975581572,green,0.688875,0.121566,118,6,814.0,123.0,1.5823547,-0.8909521,-1.1706499
6637,D04,5,5,36,CellProcess_5_D04_05_id36.tiff,839,646,0.021215,0.879783,0.141431,0.464642,0.14151672211406013,green,0.120217,0.021215,118,23,839.0,653.0,1.9062928,-1.3845447,2.6970985
6638,D04,5,5,37,CellProcess_5_D04_05_id37.tiff,437,358,0.111495,0.368194,0.743301,0.314175,0.7437473893732486,green,0.6318060000000001,0.111495,118,17,432.0,350.0,1.9369054,-0.28244686,-1.0296428
6639,D04,5,5,38,CellProcess_5_D04_05_id38.tiff,300,240,0.941441,0.010334,0.068893,0.017223,0.06893431360833195,red,0.989666,0.941441,118,10,300.0,239.0,-2.9152148,-3.9380195,-1.091638
6640,D04,5,5,39,CellProcess_5_D04_05_id39.tiff,123,246,0.012318,0.930197,0.082122,0.47947,0.0821704432057676,green,0.069803,0.012318,118,11,114.0,243.0,1.6922706,-2.3329933,2.3459368
6609,D04,5,5,4,CellProcess_5_D04_05_id4.tiff,117,328,0.28077,0.126923,0.846152,0.211538,0.8466609495898909,red,0.873077,0.28077,118,14,114.0,330.0,0.04677721,-0.82728946,-2.7378068
6641,D04,5,5,40,CellProcess_5_D04_05_id40.tiff,809,903,0.447098,0.097571,0.650473,0.162618,0.6508634711027993,red,0.902429,0.447098,118,35,811.0,901.0,0.054537855,1.1658936,-2.3915517
6612,D04,5,5,8,CellProcess_5_D04_05_id8.tiff,170,788,0.08399,0.524054,0.559937,0.360016,0.5602725393628013,green,0.475946,0.08399,118,30,176.0,775.0,2.3013756,-1.2533821,-0.42106774
6613,D04,5,5,9,CellProcess_5_D04_05_id9.tiff,180,551,0.150897,0.149842,0.998945,0.249736,0.9995444917958048,red,0.850158,0.150897,118,22,176.0,553.0,2.2548778,-0.70185053,-2.4593685
6642,D04,6,5,1,CellProcess_5_D04_06_id1.tiff,697,836,0.082275,0.533774,0.548501,0.362875,0.5488304392031561,green,0.466226,0.082275,142,29,691.0,830.0,1.6145252,-1.0060234,-0.75912505
6650,D04,6,5,10,CellProcess_5_D04_06_id10.tiff,321,433,0.112219,0.364093,0.7481260000000001,0.312968,0.7485750510709229,green,0.635907,0.112219,142,18,322.0,439.0,1.3846782,-0.5534432,-1.2026968
6651,D04,6,5,11,CellProcess_5_D04_06_id11.tiff,758,177,0.014466,0.918025,0.096441,0.47589,0.0964990403640259,green,0.081975,0.014466,142,7,753.0,174.0,1.9887536,-2.2035933,2.0080528
6652,D04,6,5,12,CellProcess_5_D04_06_id12.tiff,842,877,0.136965,0.223863,0.913102,0.271725,0.9136504721625808,green,0.776137,0.136965,142,31,848.0,877.0,0.49090368,-0.8960742,-1.520473
6653,D04,6,5,13,CellProcess_5_D04_06_id13.tiff,464,535,0.303605,0.122893,0.8192879999999999,0.204822,0.8197800559530789,red,0.877107,0.303605,142,22,462.0,531.0,1.4018112,0.9038319,-1.9466226
6654,D04,6,5,14,CellProcess_5_D04_06_id14.tiff,138,352,0.07662100000000001,0.565815,0.5108060000000001,0.372298,0.5111125735844367,green,0.434185,0.07662100000000001,142,13,131.0,353.0,4.7368174,-0.6389147,-0.6133184
6655,D04,6,5,15,CellProcess_5_D04_06_id15.tiff,729,52,0.096527,0.453012,0.643515,0.339121,0.6439015758449231,green,0.546988,0.096527,142,4,726.0,56.0,0.5280425,-1.8255036,-0.67776763
6656,D04,6,5,17,CellProcess_5_D04_06_id17.tiff,650,176,0.14888900000000002,0.15629500000000002,0.992595,0.25185100000000005,0.9931900079645192,green,0.8437049999999999,0.14888900000000002,142,6,655.0,176.0,1.4460208,-0.5721183,-2.08259
6657,D04,6,5,18,CellProcess_5_D04_06_id18.tiff,894,151,0.948658,0.00906,0.060403,0.015101,0.06043854500754145,red,0.99094,0.948658,142,5,894.0,150.0,-3.2057378,-4.112854,-0.08816699
6643,D04,6,5,2,CellProcess_5_D04_06_id2.tiff,427,40,0.003761,0.97869,0.025071,0.493732,0.025085722578888702,green,0.02131,0.003761,142,3,424.0,48.0,2.0306075,-3.0736687,2.5884795
6658,D04,6,5,20,CellProcess_5_D04_06_id20.tiff,449,765,0.091536,0.481297,0.6102380000000001,0.34744,0.6106052221937521,green,0.518703,0.091536,142,26,458.0,766.0,0.9008527,-1.2014273,-0.035875745
6659,D04,6,5,21,CellProcess_5_D04_06_id21.tiff,913,643,0.858296,0.025007,0.166711,0.041678,0.1668107575961593,red,0.974993,0.858296,142,25,913.0,643.0,-2.5940897,-2.365033,-1.4274868
6660,D04,6,5,23,CellProcess_5_D04_06_id23.tiff,403,308,0.872941,0.022422,0.149481,0.03737,0.1495708834698148,red,0.977578,0.872941,142,11,404.0,308.0,-3.1206768,-2.5207708,-1.9065475
6661,D04,6,5,24,CellProcess_5_D04_06_id24.tiff,679,498,0.095463,0.459043,0.63642,0.340895,0.6368020812487493,green,0.540957,0.095463,142,21,687.0,504.0,0.7128612,-1.4029156,-0.8635105
6662,D04,6,5,25,CellProcess_5_D04_06_id25.tiff,197,890,0.010445,0.940814,0.06963,0.482592,0.06967247462730082,green,0.059186,0.010445,142,32,204.0,888.0,0.6491991,-2.9364593,3.0362835
6663,D04,6,5,26,CellProcess_5_D04_06_id26.tiff,641,573,0.091465,0.4817,0.609765,0.347559,0.6101308436069276,green,0.5183,0.091465,142,24,647.0,575.0,2.040831,-1.0896205,-0.12686321
6664,D04,6,5,27,CellProcess_5_D04_06_id27.tiff,162,236,0.14719000000000002,0.165922,0.981268,0.254683,0.9818573023008804,green,0.8340780000000001,0.14719000000000002,142,9,160.0,237.0,2.7113917,0.030326366,-2.7497482
6665,D04,6,5,28,CellProcess_5_D04_06_id28.tiff,524,540,0.0328,0.814131,0.218669,0.445333,0.2188006092251001,green,0.185869,0.0328,142,23,516.0,534.0,2.9891977,-1.1892922,1.9250786
6666,D04,6,5,29,CellProcess_5_D04_06_id29.tiff,61,30,0.8927290000000001,0.01893,0.126201,0.03155,0.12627690708400818,red,0.98107,0.8927290000000001,142,1,61.0,30.0,-3.1930282,-2.9542472,-2.1753786
6644,D04,6,5,3,CellProcess_5_D04_06_id3.tiff,728,404,0.5198189999999999,0.084738,0.564919,0.14123,0.5652580138687598,red,0.915262,0.5198189999999999,142,16,728.0,402.0,-0.298039,1.2789768,-2.471237
6667,D04,6,5,30,CellProcess_5_D04_06_id30.tiff,871,421,0.286731,0.125871,0.83914,0.209785,0.839643786271763,red,0.874129,0.286731,142,17,871.0,420.0,0.86526465,0.16340977,-1.7240871
6668,D04,6,5,31,CellProcess_5_D04_06_id31.tiff,329,351,0.045776,0.7406010000000001,0.305176,0.423706,0.30535844996949496,green,0.259399,0.045776,142,14,325.0,358.0,0.27422625,-2.8409986,1.3235328
6669,D04,6,5,32,CellProcess_5_D04_06_id32.tiff,688,238,0.028309,0.8395819999999999,0.188727,0.4528180000000001,0.18884035119059206,green,0.160418,0.028309,142,10,685.0,237.0,2.290941,-1.5300263,1.7425131
6670,D04,6,5,34,CellProcess_5_D04_06_id34.tiff,304,767,0.7265550000000001,0.048255,0.3217,0.080425,0.3218931358815288,red,0.951745,0.7265550000000001,142,27,305.0,768.0,-1.7899876,-0.6247866,-1.3421131
6673,D04,6,5,38,CellProcess_5_D04_06_id38.tiff,581,334,0.854671,0.025646,0.170975,0.042744,0.17107788162863535,red,0.974354,0.854671,142,12,581.0,334.0,-3.0058548,-2.33196,-1.5142615
6674,D04,6,5,39,CellProcess_5_D04_06_id39.tiff,593,895,0.031249,0.8229209999999999,0.208328,0.447918,0.20845325987556132,green,0.177079,0.031249,142,33,599.0,895.0,1.1314607,-1.6826826,2.2347572
6645,D04,6,5,4,CellProcess_5_D04_06_id4.tiff,600,232,0.081289,0.5393640000000001,0.541925,0.364519,0.5422501151698769,green,0.460636,0.081289,142,8,598.0,236.0,2.2225437,-1.055254,-0.48619062
6646,D04,6,5,5,CellProcess_5_D04_06_id5.tiff,77,453,0.8807020000000001,0.021053,0.140351,0.035088,0.14043493210098634,red,0.978947,0.8807020000000001,142,19,77.0,452.0,-2.5740373,-2.8705418,-2.1999476
6647,D04,6,5,6,CellProcess_5_D04_06_id6.tiff,230,381,0.598485,0.07085599999999999,0.472371,0.118093,0.4726542636993927,red,0.929144,0.598485,142,15,232.0,382.0,-1.2653223,1.1356579,-2.7324114
6648,D04,6,5,7,CellProcess_5_D04_06_id7.tiff,355,32,0.805999,0.034236,0.228237,0.05705900000000001,0.22837360134281295,red,0.965764,0.805999,142,2,355.0,33.0,-2.391066,-1.410097,-1.941131
6675,D04,7,5,1,CellProcess_5_D04_07_id1.tiff,847,149,0.560153,0.07762000000000001,0.517468,0.129367,0.5177777136080349,red,0.92238,0.560153,166,6,845.0,153.0,-0.92241514,1.2113993,-2.2847738
6687,D04,7,5,13,CellProcess_5_D04_07_id13.tiff,749,101,0.7710130000000001,0.040409,0.269396,0.067349,0.26955811070588465,red,0.959591,0.7710130000000001,166,4,749.0,102.0,-1.9787534,-1.5191483,-1.8022194
6688,D04,7,5,14,CellProcess_5_D04_07_id14.tiff,214,266,0.923902,0.013429,0.089528,0.022382,0.08958079545716524,red,0.986571,0.923902,166,14,213.0,266.0,-2.636859,-3.4718537,-1.2360218
6689,D04,7,5,17,CellProcess_5_D04_07_id17.tiff,317,236,0.800718,0.035167000000000004,0.23445,0.058612,0.2345900829092766,red,0.964833,0.800718,166,12,317.0,234.0,-2.6838946,-1.0195352,-2.5774355
6676,D04,7,5,2,CellProcess_5_D04_07_id2.tiff,235,797,0.56203,0.077289,0.515258,0.128815,0.5155681999804301,red,0.922711,0.56203,166,32,236.0,794.0,-0.9132906,1.2311916,-2.569436
6691,D04,7,5,21,CellProcess_5_D04_07_id21.tiff,663,199,0.38304,0.108875,0.7258359999999999,0.181459,0.7262709974979051,red,0.891125,0.38304,166,9,665.0,204.0,-0.32914132,-1.001568,-1.4084951
6692,D04,7,5,22,CellProcess_5_D04_07_id22.tiff,534,850,0.977024,0.004055,0.02703,0.006758,0.027046899284592925,red,0.995945,0.977024,166,33,533.0,849.0,-2.6065152,-4.3296366,-0.88476914
6693,D04,7,5,23,CellProcess_5_D04_07_id23.tiff,488,159,0.6938880000000001,0.054020000000000006,0.360132,0.090033,0.3603480208931728,red,0.94598,0.6938880000000001,166,7,489.0,160.0,-1.4900573,-0.96105087,-1.8272612
